image_class,image_paths
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8857_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4458_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\955_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3293_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2813_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4580_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14693_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7789_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5635_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2568_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7332_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10575_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1709_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9030_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15130_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2615_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2732_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8878_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7846_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1737_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7598_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2561_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8284_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4826_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\372_Compare.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6456_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3754_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9418_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14203_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2837_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13723_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4414_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1328_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2280_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7070_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4360_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5193_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9605_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3188_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8964_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5937_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16386_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5351_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16176_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\799_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2771_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4235_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4726_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15510_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4124_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1701_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\415_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14366_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7411_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19502_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3171_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\12216_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4945_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1693_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1937_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17694_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3509_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5958_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6391_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1436_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1041_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5486_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5670_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1436_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6647_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7138_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4621_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4234_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2421_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5484_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1764_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1517_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17942_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2377_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7650_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1781_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8411_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2093_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14746_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7922_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\643_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4875_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14645_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8857_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5284_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7856_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9548_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5221_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\434_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3426_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4111_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\28_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2322_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5815_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5950_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5902_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2070_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\12272_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3825_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9690_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7035_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9257_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2289_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5402_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\995_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\18933_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4349_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7046_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1791_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2555_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\12520_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\219_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6559_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5320_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5249_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3014_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8853_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1694_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9028_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9370_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9273_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6990_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3380_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9899_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1096_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\144_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15049_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7609_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9877_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15646_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\484_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2510_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\441_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4310_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8136_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5482_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\18412_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5994_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\334_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9675_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8940_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1846_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6995_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7291_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7853_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5663_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7067_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\633_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8430_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8999_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3114_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7510_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8416_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\594_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5794_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9842_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9415_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2007_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4717_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8000_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5941_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3727_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5459_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3903_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9651_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7216_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1571_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2036_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9148_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8782_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1198_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9820_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6553_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8866_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4501_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5158_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\30_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\11879_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4230_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3004_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5499_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\46_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\404_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8919_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8957_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9181_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6902_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4399_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\18313_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5248_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4875_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1072_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7116_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\143_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7714_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3493_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6734_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5693_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1148_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5976_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1564_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9179_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3734_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15618_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7902_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6440_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\979_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\874_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4324_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1661_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2330_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2158_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7222_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5013_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2308_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7035_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\930_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7119_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\469_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3561_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5721_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6896_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1315_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6526_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8951_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3398_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\109_Compare.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14715_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4754_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3571_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5464_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\694_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8854_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5678_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3691_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3222_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8052_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14884_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9582_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2260_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10404_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7697_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4236_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2516_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1399_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8007_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4357_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2973_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\217_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2120_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3314_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13377_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3402_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1184_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9868_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6102_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2048_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4896_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7238_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3441_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7284_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8173_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13488_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9046_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2482_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4462_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5567_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15966_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4708_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7605_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14776_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7453_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3104_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\12981_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8460_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7154_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4486_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6532_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8047_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3023_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4870_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1012_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7958_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1360_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9848_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10555_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5354_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\295_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2421_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9196_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2898_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4131_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2791_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13316_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15804_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9749_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4117_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4593_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6764_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13793_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\12951_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3529_42Торец.tiff
